Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR6399935,2018-09-20 00:09:48,2017-12-20 20:03:25,29511649,8767470323,29511649,297,3456,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399935.sralite.1,SRX3493079,chaoexpo45_I12,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776683,SAMN08215699,simple,655179,air metagenome,chaoexpo45_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,3FB8E4FD83A6DE7CA1C7D28BB246AAE8,F1948E697476998B5583E12FA30ED3C0
SRR6399746,2018-09-20 00:09:38,2017-12-21 07:15:23,98136808,29190254471,98136808,297,12397,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399746.sralite.1,SRX3492701,chaoexpo45_I15,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776301,SAMN08215701,simple,655179,air metagenome,chaoexpo45_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,B8036AF4D0ABBBD4909413F0242DBCE6,DFA86211D9AB323EA3BF6AEB9E71C9AD
SRR7365459,2018-09-20 00:09:52,2018-06-19 13:35:58,972781,281721946,972781,289,110,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR007/365/SRR7365459.sralite.1,SRX4238435,chaoexpo45_I5,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS3435443,SAMN09454474,simple,655179,air metagenome,chaoexpo45_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA724669,,public,F5E2B68A7D01FE788C1FAF2D20CCBE31,C8A7649BB8202FE338857BA861B05ABC
SRR6399927,2018-09-20 00:09:48,2017-12-20 20:05:55,24082418,7167009886,24082418,297,2982,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399927.sralite.1,SRX3493087,chaoexpo45_I6,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776690,SAMN08215692,simple,655179,air metagenome,chaoexpo45_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,D9A13921BC116B49AF3824C724C9D6DB,BEED6ACD5E211C024E733FA153464F6D
SRR6399691,2018-09-20 00:09:39,2017-12-20 19:52:04,14993930,4445589359,14993930,296,1942,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399691.sralite.1,SRX3492756,chaoexpo46_I12,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776357,SAMN08215793,simple,655179,air metagenome,chaoexpo46_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,A948F5BE828B01E346E94C1392980A69,EDC0EC72CD6954038975624F89F41C0D
SRR6399786,2018-09-20 00:09:37,2017-12-20 19:51:27,16632324,4944466381,16632324,297,2168,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399786.sralite.1,SRX3492661,chaoexpo46_I15,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776260,SAMN08215799,simple,655179,air metagenome,chaoexpo46_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,209C5BD4F40A33301D1936BE27FB972D,228FA0772DDB4A2F6AF7DFAD8321FFF6
SRR6399916,2018-09-20 00:09:48,2017-12-21 20:11:09,88931267,26166657795,88931267,294,11920,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399916.sralite.1,SRX3493098,chaoexpo46_I5,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776705,SAMN08215767,simple,655179,air metagenome,chaoexpo46_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,7A4E1AF1DCD59CA5308CEC15B4E98024,886F0C50A3594721E0E118312EA649CA
SRR6399924,2018-09-20 00:09:48,2017-12-21 13:38:40,97905529,28800808655,97905529,294,12160,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399924.sralite.1,SRX3493090,chaoexpo46_I6,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776692,SAMN08215769,simple,655179,air metagenome,chaoexpo46_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,09FF425BDCB80764F14B4554D5D2687D,311C445C8FEEFF2CBAC3FE4E90CD0E61
SRR6399620,2018-09-20 00:09:41,2017-12-20 21:12:16,49441938,14649241282,49441938,296,6172,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399620.sralite.1,SRX3492827,chaoexpo47_I12,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776428,SAMN08215837,simple,655179,air metagenome,chaoexpo47_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,2AD3645A94760572DE47ACFDE9BB70A5,7CC9949F0F7C130A86F864391B77030C
SRR6399804,2018-09-20 00:09:36,2017-12-21 00:26:07,59854091,17724614915,59854091,296,7943,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399804.sralite.1,SRX3492643,chaoexpo47_I15,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776246,SAMN08215844,simple,655179,air metagenome,chaoexpo47_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,88F7DCF349E1EE6E960119740A0E577E,5E286735D2FDF389EE519C3232CE1CC6
SRR6400014,2018-09-20 00:09:46,2017-12-21 04:23:55,50900494,15092261934,50900494,296,6666,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/400/SRR6400014.sralite.1,SRX3493000,chaoexpo47_I5,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776600,SAMN08215817,simple,655179,air metagenome,chaoexpo47_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,DF68B6458DA77AFDD80EBCEB7EA03236,6236159BC87CA0969351F1D3E435BD4F
SRR6399593,2018-09-20 00:09:42,2017-12-20 20:39:39,97988250,28955951851,97988250,295,12963,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399593.sralite.1,SRX3492854,chaoexpo47_I6,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776454,SAMN08215821,simple,655179,air metagenome,chaoexpo47_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,B6E0B1CB93DAB571B95AB429FD76CBA2,7FAC76C5EEB4747B8683AAF4D8814506
SRR6399716,2018-09-20 00:09:39,2017-12-20 22:25:32,59300895,17484290670,59300895,294,7366,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399716.sralite.1,SRX3492731,chaoexpo48_I12,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776332,SAMN08215908,simple,655179,air metagenome,chaoexpo48_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,5DCDDEFCF833291D2FDED74E9C40E96E,BD363A9AC98B6DF5847B0BF38C184D97
SRR6399940,2018-09-20 00:09:48,2017-12-21 09:54:54,86927884,25688090573,86927884,295,11559,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399940.sralite.1,SRX3493074,chaoexpo48_I15,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776677,SAMN08215910,simple,655179,air metagenome,chaoexpo48_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,33D1470CA979D258B79A51C81BA67D70,E7659B7977A100A014DFF1CE287D32B3
SRR6399952,2018-09-20 00:09:47,2017-12-21 02:45:40,61585750,18280662223,61585750,296,7977,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399952.sralite.1,SRX3493062,chaoexpo48_I5,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776667,SAMN08215857,simple,655179,air metagenome,chaoexpo48_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,FDCB975DD221815769B39D087B27AFC5,B94B72D78EBE15EE00660B1EF5EEE741
SRR6399527,2018-09-20 00:09:44,2017-12-20 20:40:15,68493408,20255864965,68493408,295,9052,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399527.sralite.1,SRX3492920,chaoexpo48_I6,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776652,SAMN08215862,simple,655179,air metagenome,chaoexpo48_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,03737E950EDD809713F1B9470A9123A7,FC5E996302338316F3EBB65F017FDB60
SRR6399693,2018-09-20 00:09:39,2017-12-21 06:05:30,97601932,28394123652,97601932,290,13128,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399693.sralite.1,SRX3492754,chaoexpo49_I12,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776355,SAMN08215795,simple,655179,air metagenome,chaoexpo49_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,1C0D5E2C4DF3DDEB734103588488BDAD,2EDBE4F3815E1DCDA300C29EC35B4050
SRR6399621,2018-09-20 00:09:41,2017-12-21 05:28:03,77599765,22773642455,77599765,293,10202,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399621.sralite.1,SRX3492826,chaoexpo49_I15,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776427,SAMN08215838,simple,655179,air metagenome,chaoexpo49_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,5D4E662AE3C2222D9AE551BC1B3AD2FA,DF6045524E1E146F220F5DA72170EF4A
SRR7365458,2018-09-20 00:09:52,2018-06-19 15:06:52,59529582,17471092220,59529582,293,6128,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR007/365/SRR7365458.sralite.1,SRX4238436,chaoexpo49_I5,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS3435444,SAMN09454475,simple,655179,air metagenome,chaoexpo49_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA724669,,public,0349077349E82560B54310E1456C2D87,D34DA617BBD6B896542C1D2B2DB49232
SRR6399582,2018-09-20 00:09:42,2017-12-21 07:18:26,67799253,19882556082,67799253,293,7761,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399582.sralite.1,SRX3492865,chaoexpo49_I6,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776467,SAMN08215790,simple,655179,air metagenome,chaoexpo49_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,26A6D9BB82EED3626EF92696CF3966EC,928ED1D2B12694EA12FE978B6DD73BEC
SRR6399955,2018-09-20 00:09:47,2017-12-21 04:15:19,97717761,28156587204,97717761,288,10136,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399955.sralite.1,SRX3493059,chaoexpo50_I12,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776662,SAMN08215856,simple,655179,air metagenome,chaoexpo50_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,C4D1D7026746942A7922357C252DC6E8,7646F7FD0D21EA57745F33A37DCD38AF
SRR6399953,2018-09-20 00:09:47,2017-12-21 10:30:11,94139119,27690087255,94139119,294,11655,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399953.sralite.1,SRX3493061,chaoexpo50_I15,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776665,SAMN08215858,simple,655179,air metagenome,chaoexpo50_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,ADF4AC3A923535E5C90271A9AC66C7CC,F35FA2DBDF0DE5AC4A502D032B5875FC
SRR6399626,2018-09-20 00:09:41,2017-12-20 21:11:47,49850927,14580867469,49850927,292,6600,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399626.sralite.1,SRX3492821,chaoexpo50_I5,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776423,SAMN08215839,simple,655179,air metagenome,chaoexpo50_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,501CEB18C3055AFB16837A620ABBFE5A,E2A463AFCC4EB08CBEAAA033BC002BE5
SRR6399806,2018-09-20 00:09:36,2017-12-21 00:00:04,61813173,18140486708,61813173,293,7992,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399806.sralite.1,SRX3492641,chaoexpo50_I6,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776244,SAMN08215842,simple,655179,air metagenome,chaoexpo50_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,E4F518127810688E5D8A340B9AA96B83,8DE43F88B8DF509CED3BD5DAEBF72927
SRR6399508,2018-09-20 00:09:44,2017-12-20 21:20:55,98039756,28353789919,98039756,289,12304,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399508.sralite.1,SRX3492939,chaoexpo51_I12,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776538,SAMN08215874,simple,655179,air metagenome,chaoexpo51_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,EF6DA2BAE3B2214654A9223D0F9D523A,AB4342F43C3C148B54DB3FD5509D522D
SRR6399510,2018-09-20 00:09:44,2017-12-20 20:17:43,44649942,12842424163,44649942,287,6102,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399510.sralite.1,SRX3492937,chaoexpo51_I15,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776537,SAMN08215876,simple,655179,air metagenome,chaoexpo51_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,BCF0236A79ACC192945AD54BF53C3C26,7EDCE7DE347C7E983E6C392EE2476A25
SRR6399569,2018-09-20 00:09:43,2017-12-21 04:41:23,87515965,25706926593,87515965,293,11619,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399569.sralite.1,SRX3492878,chaoexpo51_I5,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776478,SAMN08215860,simple,655179,air metagenome,chaoexpo51_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,E719984E562FC7A0D7BB6A7DD1C5B140,739CE642E5EE07109D13B627DB33F68E
SRR6399977,2018-09-20 00:09:47,2017-12-21 18:23:39,73169555,21391125815,73169555,292,9834,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399977.sralite.1,SRX3493037,chaoexpo51_I6,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776639,SAMN08215867,simple,655179,air metagenome,chaoexpo51_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,33F5973B07A9376FB46B4418548F2A3A,43A7F872D12F26218804754F869D635D
SRR6400023,2018-09-20 00:09:45,2017-12-22 05:08:54,91178352,26640290866,91178352,292,11875,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/400/SRR6400023.sralite.1,SRX3492991,chaoexpo52_I12,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776593,SAMN08215930,simple,655179,air metagenome,chaoexpo52_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,2927EE714AB3D3FF61169C7DFE928F20,26FD141592E63B069D082DD01D1FA2D1
SRR6399801,2018-09-20 00:09:36,2017-12-21 00:07:14,83698196,24420622779,83698196,291,11099,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399801.sralite.1,SRX3492646,chaoexpo52_I15,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776250,SAMN08215946,simple,655179,air metagenome,chaoexpo52_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,45B9BB766FD55BF6396405CD71377DB9,1F4B6BC1D154D294CDF0C5F95CA4818C
SRR6399939,2018-09-20 00:09:48,2017-12-21 03:21:42,51995194,15092515050,51995194,290,6973,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399939.sralite.1,SRX3493075,chaoexpo52_I5,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776678,SAMN08215884,simple,655179,air metagenome,chaoexpo52_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,BFCE581B71C08CAD07B30EFC68B6FB66,A9399025B51DA54A0110EF9AB8A52EE1
SRR6399879,2018-09-20 00:09:49,2017-12-21 09:14:33,82285688,23526383381,82285688,285,9752,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399879.sralite.1,SRX3493135,chaoexpo52_I6,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776733,SAMN08215894,simple,655179,air metagenome,chaoexpo52_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,5FF99E4D1ACF2CD0354D4BBD9CE1F0B8,87C981DD6F213D06C5C932D03C5C6B41
SRR6399588,2018-09-20 00:09:42,2017-12-20 20:46:30,59310643,17462917051,59310643,294,7255,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399588.sralite.1,SRX3492859,chaoexpo53_I12,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776460,SAMN08215786,simple,655179,air metagenome,chaoexpo53_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,702B86BFEA09922EE92BB00527DBC691,31DBF34A1536EB90D6AFC8B29BBB4FEF
SRR6399783,2018-09-20 00:09:37,2017-12-21 00:01:18,91607545,27004253189,91607545,294,10585,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399783.sralite.1,SRX3492664,chaoexpo53_I15,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776265,SAMN08215792,simple,655179,air metagenome,chaoexpo53_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,DC6E749F6294EF6E28BA811910E3933A,7F43D1CD4E8E5D6F1912FE8907D66223
SRR7365461,2018-09-20 00:09:52,2018-06-19 15:13:45,75488734,22037194319,75488734,291,7505,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR007/365/SRR7365461.sralite.1,SRX4238433,chaoexpo53_I5,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS3435441,SAMN09454476,simple,655179,air metagenome,chaoexpo53_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA724669,,public,E937BC414A345BBAE35A4DB5BB397F22,85A017D8D13EC4345CF654C7B54922D8
SRR6399590,2018-09-20 00:09:42,2017-12-21 05:10:53,92798441,27591477627,92798441,297,11071,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399590.sralite.1,SRX3492857,chaoexpo53_I6,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776457,SAMN08215788,simple,655179,air metagenome,chaoexpo53_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,FBC09877AEB8BE36FDEDC4CF026E7488,391845AE9500143EFFBCB323457DBDBE
SRR6399956,2018-09-20 00:09:47,2017-12-21 03:10:00,76709013,22832741720,76709013,297,8962,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399956.sralite.1,SRX3493058,chaoexpo54_I12,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776661,SAMN08215853,simple,655179,air metagenome,chaoexpo54_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,5EE5890C38DD8052D66055B01BC8CB56,138002C1977B30D7D74E3B275A1BB46A
SRR6399957,2018-09-20 00:09:47,2017-12-21 03:03:44,94582231,28072065761,94582231,296,11192,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399957.sralite.1,SRX3493057,chaoexpo54_I15,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776658,SAMN08215854,simple,655179,air metagenome,chaoexpo54_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,AD1C5112745874229CD66ABBED3BC512,D0702150F37C9CFD4F636C785208CC63
SRR6399694,2018-09-20 00:09:39,2017-12-21 06:09:01,96233601,28477910757,96233601,295,11606,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399694.sralite.1,SRX3492753,chaoexpo54_I5,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776354,SAMN08215796,simple,655179,air metagenome,chaoexpo54_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,A4BD976B03429BE785B6C945E5CE4E62,973F0E4B195EFD68931AA9DBA2BB7B39
SRR6399871,2018-09-20 00:09:49,2017-12-26 13:21:03,63233198,18781515509,63233198,297,7450,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399871.sralite.1,SRX3493143,chaoexpo54_I6,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776739,SAMN08215806,simple,655179,air metagenome,chaoexpo54_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,0673B188B2547B0EC3F83867FD411929,FF06D068A12EEDAE4186C2A813976972
SRR6399530,2018-09-20 00:09:44,2017-12-20 20:57:35,72824479,21471038372,72824479,294,8205,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399530.sralite.1,SRX3492917,chaoexpo55_I12,WGS,MDA,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776516,SAMN08215863,simple,655179,air metagenome,chaoexpo55_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,F336481398A8FE2DCDA5E1F3FCDE1D34,D83783D780A43E4871F93D1067FE3042
